GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mfaminc,TimeFrame,GeoVintage,Source,Location
Zip Code Tabulation Area,61851,IL,61851,61851,95000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61852,IL,61852,61852,160625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61853,IL,61853,61853,125194,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61854,IL,61854,61854,101513,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61855,IL,61855,61855,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61856,IL,61856,61856,121610,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61857,IL,61857,61857,84375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61858,IL,61858,61858,79375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61859,IL,61859,61859,120197,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61862,IL,61862,61862,137188,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61863,IL,61863,61863,95625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61864,IL,61864,61864,113364,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61865,IL,61865,61865,86250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61866,IL,61866,61866,67141,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61870,IL,61870,61870,68063,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61871,IL,61871,61871,111667,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61872,IL,61872,61872,119135,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61873,IL,61873,61873,150182,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61874,IL,61874,61874,151458,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61875,IL,61875,61875,122361,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61876,IL,61876,61876,79250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61877,IL,61877,61877,119297,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61878,IL,61878,61878,108125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61880,IL,61880,61880,116571,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61882,IL,61882,61882,100536,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61883,IL,61883,61883,73363,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61884,IL,61884,61884,130167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61910,IL,61910,61910,100000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61911,IL,61911,61911,94421,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61912,IL,61912,61912,82438,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61913,IL,61913,61913,85625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61914,IL,61914,61914,100625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61917,IL,61917,61917,71406,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61919,IL,61919,61919,103333,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61920,IL,61920,61920,78375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61924,IL,61924,61924,98378,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61925,IL,61925,61925,103116,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61928,IL,61928,61928,119542,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61929,IL,61929,61929,84000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61930,IL,61930,61930,91000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61931,IL,61931,61931,84500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61932,IL,61932,61932,77778,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61933,IL,61933,61933,89375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61936,IL,61936,61936,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61937,IL,61937,61937,85625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61938,IL,61938,61938,69946,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61940,IL,61940,61940,56161,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61941,IL,61941,61941,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61942,IL,61942,61942,78438,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61943,IL,61943,61943,81250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61944,IL,61944,61944,74754,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61949,IL,61949,61949,113750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61951,IL,61951,61951,94013,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61953,IL,61953,61953,94555,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61955,IL,61955,61955,63750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61956,IL,61956,61956,84526,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,61957,IL,61957,61957,81576,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62001,IL,62001,62001,114545,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62002,IL,62002,62002,80290,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62006,IL,62006,62006,98854,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62009,IL,62009,62009,71875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62010,IL,62010,62010,97083,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62011,IL,62011,62011,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62012,IL,62012,62012,108934,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62013,IL,62013,62013,83929,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62014,IL,62014,62014,117500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62015,IL,62015,62015,99643,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62016,IL,62016,62016,81563,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62017,IL,62017,62017,99625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62018,IL,62018,62018,42000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62019,IL,62019,62019,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62021,IL,62021,62021,111300,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62022,IL,62022,62022,129219,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62023,IL,62023,62023,80250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62024,IL,62024,62024,66111,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62025,IL,62025,62025,139396,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62026,IL,62026,62026,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62027,IL,62027,62027,85000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62028,IL,62028,62028,129000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62030,IL,62030,62030,48750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62031,IL,62031,62031,97321,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62032,IL,62032,62032,93304,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62033,IL,62033,62033,88046,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62034,IL,62034,62034,139000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62035,IL,62035,62035,116013,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62036,IL,62036,62036,123750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62037,IL,62037,62037,110391,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62040,IL,62040,62040,71647,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62044,IL,62044,62044,77279,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62045,IL,62045,62045,87422,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62046,IL,62046,62046,126000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62047,IL,62047,62047,126346,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62048,IL,62048,62048,67500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62049,IL,62049,62049,90930,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62050,IL,62050,62050,85000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62051,IL,62051,62051,79167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62052,IL,62052,62052,94594,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62053,IL,62053,62053,94167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62054,IL,62054,62054,64583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62056,IL,62056,62056,90194,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62058,IL,62058,62058,76563,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62059,IL,62059,62059,43409,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62060,IL,62060,62060,55268,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62061,IL,62061,62061,102375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62062,IL,62062,62062,133125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62063,IL,62063,62063,68472,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62067,IL,62067,62067,84960,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62069,IL,62069,62069,67222,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62074,IL,62074,62074,124688,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62075,IL,62075,62075,84010,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62076,IL,62076,62076,84375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62077,IL,62077,62077,82583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62078,IL,62078,62078,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62079,IL,62079,62079,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62080,IL,62080,62080,74219,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62081,IL,62081,62081,100750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62082,IL,62082,62082,117790,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62083,IL,62083,62083,100938,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62084,IL,62084,62084,73008,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62085,IL,62085,62085,78750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62086,IL,62086,62086,76058,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62087,IL,62087,62087,62391,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62088,IL,62088,62088,102639,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62089,IL,62089,62089,54375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62090,IL,62090,62090,31791,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62091,IL,62091,62091,105000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62092,IL,62092,62092,82411,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62093,IL,62093,62093,62500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62094,IL,62094,62094,78239,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62095,IL,62095,62095,81429,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62097,IL,62097,62097,111818,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62098,IL,62098,62098,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62201,IL,62201,62201,49741,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62203,IL,62203,62203,65365,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62204,IL,62204,62204,50583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62205,IL,62205,62205,41798,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62206,IL,62206,62206,34685,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62207,IL,62207,62207,42606,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62208,IL,62208,62208,97261,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62214,IL,62214,62214,126964,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62215,IL,62215,62215,120121,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62216,IL,62216,62216,131607,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62217,IL,62217,62217,95156,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62218,IL,62218,62218,109886,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62219,IL,62219,62219,86136,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62220,IL,62220,62220,89297,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62221,IL,62221,62221,113804,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62223,IL,62223,62223,99450,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62225,IL,62225,62225,104703,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62226,IL,62226,62226,93554,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62230,IL,62230,62230,124231,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62231,IL,62231,62231,103698,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62232,IL,62232,62232,89355,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62233,IL,62233,62233,107128,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62234,IL,62234,62234,83474,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62236,IL,62236,62236,134453,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62237,IL,62237,62237,74213,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62238,IL,62238,62238,82750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62239,IL,62239,62239,72699,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62240,IL,62240,62240,113162,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62241,IL,62241,62241,111875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62242,IL,62242,62242,83580,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62243,IL,62243,62243,130081,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62244,IL,62244,62244,133693,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62245,IL,62245,62245,111250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62246,IL,62246,62246,108674,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62248,IL,62248,62248,83333,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62249,IL,62249,62249,120503,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62250,IL,62250,62250,74259,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62253,IL,62253,62253,71875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62254,IL,62254,62254,107292,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62255,IL,62255,62255,83000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62256,IL,62256,62256,148750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62257,IL,62257,62257,103426,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62258,IL,62258,62258,131792,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62260,IL,62260,62260,119707,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62261,IL,62261,62261,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62262,IL,62262,62262,91667,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62263,IL,62263,62263,88148,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62264,IL,62264,62264,76481,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62265,IL,62265,62265,96591,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62266,IL,62266,62266,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62268,IL,62268,62268,96875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62269,IL,62269,62269,128505,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62271,IL,62271,62271,115329,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62272,IL,62272,62272,62708,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62273,IL,62273,62273,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62274,IL,62274,62274,88424,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62275,IL,62275,62275,105000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62277,IL,62277,62277,87344,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62278,IL,62278,62278,102295,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62279,IL,62279,62279,139063,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62280,IL,62280,62280,62500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62281,IL,62281,62281,150559,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62282,IL,62282,62282,116875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62284,IL,62284,62284,57019,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62285,IL,62285,62285,151667,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62286,IL,62286,62286,76042,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62288,IL,62288,62288,78250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62289,IL,62289,62289,46397,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62292,IL,62292,62292,75417,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62293,IL,62293,62293,125645,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62294,IL,62294,62294,133030,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62295,IL,62295,62295,103750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62297,IL,62297,62297,91563,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62298,IL,62298,62298,125805,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62301,IL,62301,62301,72592,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62305,IL,62305,62305,104250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62311,IL,62311,62311,95000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62312,IL,62312,62312,82885,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62313,IL,62313,62313,127770,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62314,IL,62314,62314,85313,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62316,IL,62316,62316,72054,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62319,IL,62319,62319,69444,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62320,IL,62320,62320,95357,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62321,IL,62321,62321,104701,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62323,IL,62323,62323,186250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62324,IL,62324,62324,88929,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62325,IL,62325,62325,100417,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62326,IL,62326,62326,71890,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62330,IL,62330,62330,80341,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62334,IL,62334,62334,38750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62336,IL,62336,62336,43750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62338,IL,62338,62338,102632,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62339,IL,62339,62339,93664,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62340,IL,62340,62340,51500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62341,IL,62341,62341,83409,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62343,IL,62343,62343,75000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62344,IL,62344,62344,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62345,IL,62345,62345,80208,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62346,IL,62346,62346,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62347,IL,62347,62347,112321,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62348,IL,62348,62348,79219,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62349,IL,62349,62349,85781,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62351,IL,62351,62351,105250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62352,IL,62352,62352,51442,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62353,IL,62353,62353,80735,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62354,IL,62354,62354,78900,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62355,IL,62355,62355,70000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62356,IL,62356,62356,107702,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62357,IL,62357,62357,58750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62358,IL,62358,62358,87625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62359,IL,62359,62359,51413,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62360,IL,62360,62360,77042,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62361,IL,62361,62361,49688,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62362,IL,62362,62362,98750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62363,IL,62363,62363,85741,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62365,IL,62365,62365,99750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62366,IL,62366,62366,80069,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62367,IL,62367,62367,80227,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62370,IL,62370,62370,117019,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62373,IL,62373,62373,146750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62374,IL,62374,62374,75500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62375,IL,62375,62375,111250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62376,IL,62376,62376,75536,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62378,IL,62378,62378,81167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62379,IL,62379,62379,85417,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62380,IL,62380,62380,94038,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62401,IL,62401,62401,107917,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62410,IL,62410,62410,83102,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62411,IL,62411,62411,93257,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62413,IL,62413,62413,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62414,IL,62414,62414,66520,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62417,IL,62417,62417,70429,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62418,IL,62418,62418,67262,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62419,IL,62419,62419,85833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62420,IL,62420,62420,89605,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62421,IL,62421,62421,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62422,IL,62422,62422,92000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62423,IL,62423,62423,58681,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62424,IL,62424,62424,103900,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62425,IL,62425,62425,76500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62426,IL,62426,62426,95114,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62427,IL,62427,62427,104423,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62428,IL,62428,62428,73011,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62431,IL,62431,62431,95368,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62432,IL,62432,62432,137639,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62433,IL,62433,62433,83438,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62434,IL,62434,62434,86667,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62436,IL,62436,62436,74375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62438,IL,62438,62438,71071,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62439,IL,62439,62439,71369,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62440,IL,62440,62440,81514,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62441,IL,62441,62441,88158,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62442,IL,62442,62442,96538,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62443,IL,62443,62443,97759,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62444,IL,62444,62444,62052,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62445,IL,62445,62445,98098,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62446,IL,62446,62446,92750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,62447,IL,62447,62447,119028,2020-2024,2020,Census,United States (Nation)
